<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
230601;175000;24.725;24.765;24.715;24.765;40500
230601;175100;24.765;24.77;24.75;24.755;11100
230601;175200;24.75;24.755;24.72;24.745;28500
230601;175300;24.745;24.745;24.74;24.745;17000
230601;175400;24.745;24.745;24.74;24.74;15900
230601;175500;24.745;24.745;24.735;24.735;11300
230601;175600;24.735;24.74;24.73;24.74;22000
230601;175700;24.74;24.74;24.725;24.735;16700
230601;175800;24.735;24.74;24.73;24.73;37400
230601;175900;24.74;24.745;24.73;24.73;7900
230601;180000;24.74;24.74;24.725;24.725;4700
230601;180100;24.74;24.75;24.73;24.745;26400
230601;180200;24.735;24.755;24.735;24.755;13300
230601;180300;24.755;24.755;24.735;24.74;67400
230601;180400;24.735;24.75;24.715;24.75;37000
230601;180500;24.735;24.75;24.735;24.735;2600
230601;180600;24.735;24.755;24.73;24.75;24800
230601;180700;24.75;24.755;24.73;24.75;37800
230601;180800;24.73;24.76;24.725;24.76;15200
230601;180900;24.755;24.76;24.755;24.76;9000
230601;181000;24.76;24.765;24.76;24.765;8400
230601;181100;24.745;24.77;24.745;24.755;11500
230601;181200;24.77;24.78;24.72;24.725;149000
230601;181300;24.725;24.75;24.725;24.75;12200
230601;181400;24.75;24.755;24.735;24.75;13800
230601;181500;24.75;24.76;24.75;24.76;18700
230601;181600;24.76;24.78;24.75;24.78;39400
230601;181700;24.775;24.78;24.775;24.775;30100
230601;181800;24.765;24.78;24.76;24.78;96300
230601;181900;24.775;24.785;24.775;24.78;148300
230601;182000;24.78;24.79;24.78;24.79;11500
230601;182100;24.79;24.79;24.78;24.78;27600
230601;182200;24.775;24.78;24.775;24.78;600
230601;182300;24.775;24.8;24.775;24.8;37400
230601;182400;24.795;24.8;24.78;24.78;67500
230601;182500;24.78;24.79;24.725;24.73;89200
230601;182600;24.73;24.73;24.725;24.725;13000
230601;182700;24.73;24.73;24.725;24.73;49300
230601;182800;24.725;24.755;24.725;24.755;72900
230601;182900;24.755;24.765;24.725;24.725;43000
230601;183000;24.725;24.77;24.725;24.77;14100
230601;183100;24.74;24.75;24.74;24.75;3300
230601;183200;24.745;24.75;24.745;24.745;2000
230601;183300;24.745;24.75;24.745;24.75;4100
230601;183400;24.75;24.75;24.745;24.75;16700
230601;183500;24.75;24.75;24.75;24.75;100
230601;183700;24.745;24.745;24.715;24.74;38400
230601;183800;24.745;24.745;24.7;24.7;74300
230601;183900;24.7;24.7;24.67;24.69;56000
230601;184000;24.705;24.705;24.68;24.685;6700
230601;184600;24.85;24.85;24.85;24.85;1317000
230601;185000;24.85;24.85;24.85;24.85;1600
230601;190500;24.845;24.845;24.845;24.845;29200
230601;190600;24.83;24.85;24.825;24.85;123900
230601;190700;24.85;24.855;24.835;24.845;48500
230601;190800;24.835;24.84;24.83;24.83;24400
230601;190900;24.83;24.845;24.82;24.825;64700
230601;191000;24.83;24.83;24.815;24.815;31600
230601;191100;24.815;24.815;24.815;24.815;3200
230601;191200;24.815;24.82;24.815;24.82;9900
230601;191300;24.825;24.83;24.825;24.83;14700
230601;191400;24.82;24.82;24.82;24.82;800
230601;191500;24.83;24.84;24.82;24.84;17000
230601;191600;24.84;24.84;24.835;24.835;17100
230601;191700;24.825;24.835;24.825;24.835;8300
230601;191800;24.825;24.835;24.825;24.835;2600
230601;191900;24.825;24.835;24.825;24.83;2400
230601;192000;24.825;24.825;24.825;24.825;2300
230601;192100;24.825;24.825;24.815;24.815;25000
230601;192200;24.82;24.82;24.82;24.82;100
230601;192300;24.815;24.815;24.815;24.815;600
230601;192400;24.815;24.82;24.815;24.82;6900
